WorkUID	ItemUID	ImageGroupUID	Series	Subject	Title	Description	Author	AuthorDate	JointAuthor	Commentary	Commentator	Editor	Language	Script 	Scribe	Material	Size_inches	Lines	LettersPerLine	Status	Library	LibraryAddress	Owner	MSSSource	Condition 	Folios	Granthas	CopiedFrom	ObtainedFrom	Publication 	Year 	Edition 	ShelfNo	RowNo	Remarks
W.ISKS1RC77.001	ISKS1RC77	IG.ISKS1RC77.001	77	ADVAITA VEDANTA	Advaita taravali		?	?	?	?	?	?	?	?		 Ptd.Paper	4.57X5.59	19	34	I	Unknown	Unknown			Good	14			?	?	?				
W.ISKS1RC78.001	ISKS1RC78	IG.ISKS1RC78.001	78	ADVAITA VEDANTA	Advaitamodah		Vasudev Abhyankar	Unknown			Ganesa Sastri Joshi	Ganesa Sastri Joshi	Sanskrit	Devanagari		 Ptd.Paper	5.64X8.89	29	38	C	Unknown	Unknown			Good	213			Unknown	Sri SachitanandaDevata	1975				
W.ISKS1RC79.001	ISKS1RC79	IG.ISKS1RC79.001	79	ADVAITA VEDANTA	Aparoksahanubhuti		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Tamil 	Tamil 		 Ptd.Paper	7X4.59	24	27	C	Unknown	Unknown			Good	6			Unknown	Unknown	Unknown				
W.ISKS1RC80.001	ISKS1RC80	IG.ISKS1RC80.001	80	ADVAITA VEDANTA	Atmabodhah alocana		 Prathama Nandhi	Unknown		Unknown	Unknown	Dr.Ramesh S.Betai	Sanskrit	Roman/Gujrati		 Ptd.Paper	3.76X5.48	32	29	C	UORIL	S.V.University Research Institute Library,Tirupati			 Good	448			UORIL,Tirupati	Ramesh S.Betai	Unknown				
W.ISKS1RC81.001	ISKS1RC81	IG.ISKS1RC81.001	81	ADVAITA VEDANTA	Atmabodham Malayalam		Sri Adisankara	Unknown			Unknown	Unknown	Malayalam	Malayalam		 Ptd.Paper	5.51X8.19	20	18	C	Unknown	Unknown			 Good	30			Unknown	Hindubooks	Unknown	1			
W.ISKS1RC82.001	ISKS1RC82	IG.ISKS1RC82.001	82	ADVAITA VEDANTA	Advaita anyamata khandanam		Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Sanskrit	Devanagari		 Ptd.Paper	8.26X11.69	22	39	C	Unknown	Unknown			 Good	53			Sri Brllamkonda Rama Raya Kavindra Trust,Do. No.12-8-5/5,Narasaropet.	Unknown	Unknown				
W.ISKS1RC83.001	ISKS1RC83	IG.ISKS1RC83.001	83	ADVAITA VEDANTA	Advaitasiddhisarasamgraha											Paper		40	71	C					Good	79									
W.ISKS1RC84.001	ISKS1RC84	IG.ISKS1RC84.001	84	ADVAITA VEDANTA	sankarakacarya samagamah		Abhinavagupta 	Unknown	Unknown	Unknown	Unknown	Unknown	Sanskrit	Devanagari		PaperMSS	7.19X4.66	10	40	C	Unknown	Unknown			Good	4									
W.ISKS1RC85.001	ISKS1RC85	IG.ISKS1RC85.001	85	ADVAITA VEDANTA	Advaita stuti		Appayya Diksita						Sanskrit	Devanagari		PaperMSS	3.93X1.84	16	36	C					Good	15									
W.ISKS1RC86.001	ISKS1RC86	IG.ISKS1RC86.001	86	ADVAITA VEDANTA	Amnaya		Unknown						Sanskrit	Devanagari		PaperMSS	3.16X3	17	35	C			UnKnown	UnKnown	Good	70		Unknown	Unknown						
W.ISKS1RC87.001	ISKS1RC87	IG.ISKS1RC87.001	87	ADVAITA VEDANTA	Anubhavavilasa vedanta		?						Sanskrit	Devanagari		Paper MSS	5.38X2.3	13	52	C			UnKnown	UnKnown	Good	9		Unknown	Unknown						
W.ISKS1RC88.001	ISKS1RC88	IG.ISKS1RC88.001	88	ADVAITA VEDANTA	Brahma sutrani 280		?	?					Sanskrit	Devanagari		Paper MSS	3.41X1.73	7	31	C			UnKnown	UnKnown	Good	23		Unknown	Unknown						
W.ISKS1RC89.001	ISKS1RC89	IG.ISKS1RC89.001	89	ADVAITA VEDANTA	Brahma Sutrabhasyam		?	?					Sanskrit	Devanagari		Paper MSS	5.82X3.53	18	58	C			UnKnown	UnKnown	Good	59		Unknown	Unknown		?				
W.ISKS1RC90.001	ISKS1RC90	IG.ISKS1RC90.001	90	ADVAITA VEDANTA	Brahma Sutra VrttiVimarsini		Ramakimkaradharma	?					Sanskrit	Devanagari		Paper MSS	3.60X1.48	10	58	C			UnKnown	UnKnown	Good	172		Unknown	Unknown		?				
W.ISKS1RC91.001	ISKS1RC91	IG.ISKS1RC91.001	91	ADVAITA VEDANTA	Madhyasiddhanta bhamjan 		Appayya diksita						Sanskrit	Devanagari		Paper MSS	7.46X3.44	12	68	C			UnKnown	UnKnown	Good	10		Unknown	Unknown						
W.ISKS1RC92.001	ISKS1RC92	IG.ISKS1RC92.001	92	ADVAITA VEDANTA	Pancasati 		Unknown	Unknown					Sanskrit	Devanagari		Paper MSS	4.24X2.24	9	28	C			UnKnown	UnKnown	Good	7		Unknown	Unknown						
W.ISKS1RC93.001	ISKS1RC93	IG.ISKS1RC93.001	93	ADVAITA VEDANTA	Pancikarana 		Unknown	1852 (?)					Sanskrit	Devanagari		Paper MSS	3.35X1.90	6	19	C			UnKnown	UnKnown	Good	26		Unknown	Unknown						
W.ISKS1RC94.001	ISKS1RC94	IG.ISKS1RC94.001	94	ADVAITA VEDANTA	Some vedanta notes		?						Sanskrit	Devanagari		Paper MSS	3.78X2.1	16	56	C			UnKnown	UnKnown	Good	20		Unknown	Unknown						
W.ISKS1RC95.001	ISKS1RC95	IG.ISKS1RC95.001	95	ADVAITA VEDANTA	Tattvabodhanavidhi		Unknown						Sanskrit	Devanagari		Paper MSS	12.58X5.38	6	32	C			UnKnown	UnKnown	Good	6		Unknown	Unknown						
W.ISKS1RC96.001	ISKS1RC96	IG.ISKS1RC96.001	96	ADVAITA VEDANTA	Ratnaprabha 		AcyutkrsnaTirtha						Sanskrit	Malayalam		Paper MSS	11.11X17.83	34	30	C	TSCL	 Sanskrit College Library,Tripunithura	UnKnown	UnKnown	Good	69		Unknown	 Sanskrit College Library,Tripunithura						
W.ISKS1RC97.001	ISKS1RC97	IG.ISKS1RC97.001	97	ADVAITA VEDANTA	Ratnaprabha 		AcyutkrsnaTirtha						Sanskrit	Malayalam		Paper MSS	11.11X17.84	34	30	C	TSCL	 Sanskrit College Library,Tripunithura	UnKnown	UnKnown	Good	115		Unknown	 Sanskrit College Library,Tripunithura						
W.ISKS1RC98.001	ISKS1RC98	IG.ISKS1RC98.001	98	ADVAITA VEDANTA	Upadesa sahasri 		Unknown						Sanskrit	Devanagari		Paper MSS	3.45X3.25	13	30	C			UnKnown	UnKnown	Good	21		Unknown	Unknown						
W.ISKS1RC99.001	ISKS1RC99	IG.ISKS1RC99.001	99	ADVAITA VEDANTA	Variagyasataka		Unknown						Sanskrit	Devanagari		Paper MSS	2.98X2.4	12	30	C			UnKnown	UnKnown	Good	13		Unknown	Unknown						
W.ISKS1RC100.001	ISKS1RC100	IG.ISKS1RC100.001	100	ADVAITA VEDANTA	Brahma sutra Bhasyam 		Sankara				Sankara		Sanskrit	Malayalam		Palm leaf	12.11X5.44	13		C	TSCL	 Sanskrit College Library,Tripunittura	UnKnown	TSCL 	Good	117		Unknown	TSCL						
W.ISKS1RC101.001	ISKS1RC101	IG.ISKS1RC101.001	101	ADVAITA VEDANTA	Brahma sutra Bhasyam Tika		?				?		Sanskrit	Malayalam		Palm leaf	24.76X4.15	12	13	C	TSCL	 Sanskrit College Library,Tripunittura	UnKnown	TSCL 	Good	204		Unknown	TSCL	Tripunittura Sanskrit College LIB					
W.ISKS1RC102.001	ISKS1RC102	IG.ISKS1RC102.001	102	ADVAITA VEDANTA	Bhamati catussutri		S.S.Suryanarayana Sastri & C.Kunhan Raja				UNknown		Skt/Eng	Rom/Deva		Ptd.Paper	4.40X7.51	30	46	C	OUL	Osmania University Library	UnKnown		Good	646			OUL						
W.ISKS1RC103.001	ISKS1RC103	IG.ISKS1RC103.001	103	ADVAITA VEDANTA	Bhatta Dipika		Srimat Khandadeva	?		Prabhavati	Sri Kavi Madan Shambhu Bhatta.	Pt. N.S.Ananta Krishna Sastri/Vasudev Laxmana Sastri Pansikar	Sanskrit	Devanagari		Ptd.Paper	5X7.8	42	49	C					Good	391				Pandurang jawaji. Bombay	1921	1			
W.ISKS1RC104.001	ISKS1RC104	IG.ISKS1RC104.001	104	ADVAITA VEDANTA	Bhattacintamanetarkapadah		SriVisweswara Suri					Sri Rmakrishna Sastri	Sanskrit	Devanagari		Ptd.Paper	5.31X8.55	25	33	C					Good	178				Babu Haridas Gupta	1957				
W.ISKS1RC105.001	ISKS1RC105	IG.ISKS1RC105.001	105	ADVAITA VEDANTA	Bheda. Siddhi		VisvanathaPancanan.Bhattacarya.					Pandit Surya narayana sukla	Sanskrit	Devanagari		Ptd.Paper	5.58X8.14	26	37	C					Good	140				Krisnadas Gupta. Banares	1933				
W.ISKS1RC106.001	ISKS1RC106	IG.ISKS1RC106.001	106	ADVAITA VEDANTA	Bodhasarah  Vedanda Vol.1		Sri.Narhari	?			Pandit. Divakar	Pt.Dayannd	Sanskrit	Devanagari		Ptd.Paper	4.68X8.18	24	29	C					Good	502				 MessrsBraj.B.Das& Co.Benares	1904				
W.ISKS1RC107.001	ISKS1RC107	IG.ISKS1RC107.001	107	ADVAITA VEDANTA	Bodhasar Vedanda  Vol II		Sri.Narhari	?			Pandit. Divakar	Swami Datanand	Sanskrit	Devanagari		Ptd.Paper	4.8X8.12	25	32	C					Good	514				 MessrsBraj.B.Das& Co.Benares	1905				
W.ISKS1RC108.001	ISKS1RC108	IG.ISKS1RC108.001	108	ADVAITA VEDANTA	Brahmasutra part II		Sri Swami Sivananda	?					Skt/Eng	Dev/Roma		Ptd.Paper	5X7.58	30	45	C					Good	462				The Sivananda Publication Legue, Rishikesh	1949				
W.ISKS1RC109.001	ISKS1RC109	IG.ISKS1RC109.001	109	ADVAITA VEDANTA	Brahma sutrah with Dipikah and Brahmahmitravarshni		Unknown	?		Brahmasutrani	Sankaranta	Hari Narayana Ampade	Sanskrit	Devanagari		Ptd.Paper	5.70X9.17	33	38	C					Good	456				Aanadasramamudranalayam	1911				
W.ISKS1RC110.001	ISKS1RC110	IG.ISKS1RC110.001	110	ADVAITA VEDANTA	Brahmajnanam		Rama Sarangapani	1994					Tamil	Tamil		Ptd.Paper	4.37X7.45	38	29	C					Good	194				Rama Sarangapani. Aructhudar Pathippagam 35,Thambu Chetty Lane,Royapurm, Madras-13	1994	1			
W.ISKS1RC111.001	ISKS1RC111	IG.ISKS1RC111.001	111	ADVAITA VEDANTA	Brahma-Knowledge		L.D. Barnett	1907				L.Cranmer-Byng & Dr.S.A.Kapdia	English	Roman		Ptd.Paper	3.98X5.91	30	31	C	Unknown	Unknown			Good	125			Unknown	John Murray .Albemarle street,W.	1920	1			
W.ISKS1RC112.001	ISKS1RC112	IG.ISKS1RC112.001	112	ADVAITA VEDANTA	Brahmamrutam		 SriJayakrishna Tirtha	Unknown				Rama Sastri	Sanskrit	Devanagari		Ptd.Paper	4.55X8	25	32	C					Good	77			Unknown	 Braj . B. Das & Co.,Benares	1904				
W.ISKS1RC113.001	ISKS1RC113	IG.ISKS1RC113.001	113	ADVAITA VEDANTA	Brahma sidhi		Mandana Misra	1937			Sankhapani	Prof.S.Kuppuswami Sastri	Sanskrit	Devanagari		Ptd.Paper	5X6.78	46	51	C					Good	643			Unknown	Sree satguru,Publications Indological & Oriental Publishers,40/5,Shakti Nagar,Delhi-110007 India	1984	2			
W.ISKS1RC114.001	ISKS1RC114	IG.ISKS1RC114.001	114	ADVAITA VEDANTA	Brahma sutra 		Badarayana	Unknown			Sankara Acharya	Pt.Rama Narayna Vidyaratna	Sanskrit	Sanskrit		Ptd.Paper	6.28X10.43	25	34	C					Good	648			Unknown	C.B.Lewis at the Bapist mission press	1863				
W.ISKS1RC115.001	ISKS1RC115	IG.ISKS1RC115.001	115	ADVAITA VEDANTA	Brahma Sutrani		Dvaipayana 	Unknown			Anandagiri	Narayana Sastri	Sanskrit	Sanskrit		Ptd.Paper	7X11.41	32		C					Good	436			Poona Oriental Book House,1015, Sadashiy,Poona-2	Aanadasramamudranalayam	1900				
W.ISKS1RC116.001	ISKS1RC116	IG.ISKS1RC116.001	116	ADVAITA VEDANTA	Brahma sutra part 2		Sri Swami Sivananda	Unknown					Skt/Eng	Dev/Roma		Ptd.Paper	5X7.58	31	40	C					Good	471			Unknown	The Sivananda Publication	1949				
W.ISKS1RC117.001	ISKS1RC117	IG.ISKS1RC117.001	117	ADVAITA VEDANTA	Brahma sutra vritti		Hari Diksita 	Unknown				Ranganatha Sastri	Sanskrit	Devanagari		Ptd.Paper	11.48X18.22	33	37	C					Good	252			Unknown	Aanadasramamudranalayam	1917				
W.ISKS1RC118.001	ISKS1RC118	IG.ISKS1RC118.001	118	ADVAITA VEDANTA	Brahmatattva prakasikah		Sadasivendrah saraswathi	Unknown				T.Ganapathy Sastri	Sanskrit	Devanagari		Ptd.Paper	5.85X8.91	29	51	C					Good	196			Unknown	Mahararaja of Travancore	1909				
W.ISKS1RC119.001	ISKS1RC119	IG.ISKS1RC119.001	119	ADVAITA VEDANTA	GaudapadaKarika		Unknown	Unknown				Raghunath Damodar Karmarkar	Skt/Eng	Dev/Roma		Ptd.Paper	5.33X8.16	37	53	C					Good	215			Unknown	Bhandarkar Oriental Research Institute	1953				
W.ISKS1RC120.001	ISKS1RC120	IG.ISKS1RC120.001	120	ADVAITA VEDANTA	Gudharthadipika		Pandit SriDhanapathiSunu 	Unknown			Gudhartha	Ratna Gopl Bhatta	Sanskrit	Devanagari		Ptd.Paper	4.40X7.9	25	30	C					Good	296			Unknown	 Braj . B. Das & Co	1907				
W.ISKS1RC121.001	ISKS1RC121	IG.ISKS1RC121.001	121	ADVAITA VEDANTA	Gudharthaddipika		Pandit SriDhanapathiSunu 	Unknown			Gudhartha	Ratna Gopl Bhatta	Sanskrit	Devanagari		Ptd.Paper	4.40X7.95	25	30	C					Good	295			Unknown	 Braj . B. Das & Co	1907				
W.ISKS1RC122.001	ISKS1RC122	IG.ISKS1RC122.001	122	ADVAITA VEDANTA	Hastamalakiyam		Hasatamalaka	Unknown					Sanskrit	Dev/Tamil		Paper Mss	4.17X6.73	20	16	C					Good	6			Unknown	Unknown	Unknown				
W.ISKS1RC123.001	ISKS1RC123	IG.ISKS1RC123.001	123	ADVAITA VEDANTA	Pancapadika  of Padmapada																														
W.ISKS1RC124.001	ISKS1RC124	IG.ISKS1RC124.001	124	ADVAITA VEDANTA	Jivanmukti viveka		Vidyaranya saraswati	Unknown				N.Dvivedi	English	Roman		Ptd.Paper	4.53X7.26	37		C					Good	217			Unknown	TookaramTatya	1897				
W.ISKS1RC125.001	ISKS1RC125	IG.ISKS1RC125.001	125	ADVAITA VEDANTA	Khandana Khanda Khadya Vol 3  		Sri harsa	Unknown					Sankrit	Devanagari		Ptd.Paper	4.66X7.84	23	28	C					Good	435			Unknown	Unknown	Unknown				
W.ISKS1RC126.001	ISKS1RC126	IG.ISKS1RC126.001	126	ADVAITA VEDANTA	Khandana Khanda Khadya Vol I  		Sri harsa	Unknown					Sankrit	Devanagari		Ptd.Paper	4.68X8	23	26	C					Good	642			Unknown	Unknown	Unknown				
W.ISKS1RC127.001	ISKS1RC127	IG.ISKS1RC127.001	127	ADVAITA VEDANTA	Manameya Rahasya Sloka  Vartikam		 Leksmipuram Srinivasacarya	Unknown					Sanskrit	Devanagari		Ptd.Paper	4X7.41	20	21	C					Good	671			Unknown	Rajakeeya sakha Mysore	1925				
W.ISKS1RC128.001	ISKS1RC128	IG.ISKS1RC128.001	128	ADVAITA VEDANTA	Nijananta Vilasam -tamil Sri Sundara swamigal		Sri Sundaar Swmigal	Unknown					Tamil	Tamil		Ptd.Paper	8.87X11.45	25	22	C					Good	50			Unknown	ChitambaramPillai & SundaramPillai	1879				
W.ISKS1RC129.001	ISKS1RC129	IG.ISKS1RC129.001	129	ADVAITA VEDANTA	Pancapadika  VoL 2 PART I		Padmapada	Unknown				Ramasastri Bhagavatacharya	Sanskrit	Deanagari		Ptd.Paper	5.58X8.33	28	51	C					Good	118			Unknown	E.J.Lazarus & Co   Banares	1948				
W.ISKS1RC130.001	ISKS1RC130	IG.ISKS1RC130.001	130	ADVAITA VEDANTA	Panchapadika vivarana		Prakasatma Yati	Unknown					English	Roman		Ptd.Paper	3.45X4.74	32	42	C					Good	400			Unknown	Sadhana Granda Mandir - Tenali	1997				
W.ISKS1RC131.001	ISKS1RC131	IG.ISKS1RC131.001	131	ADVAITA VEDANTA	PancapadikaVivarana  		Prakasatma Yati	Unknown					English	Roman		Ptd.Paper	3.45X4.74	32	35	C					Good	398			Unknown	Sadhana Granda Mandir - Tenali	1997				
W.ISKS1RC132.001	ISKS1RC132	IG.ISKS1RC132.001	132	ADVAITA VEDANTA	Pancapadika  Vivaranam Vol 3		Prakasatman	Unknown				Ramasastri Bhagavatacharya	Sanskrit	Deanagari		Ptd.Paper	5.51X9.22	27	33	C					Good	311			Unknown	E.J.Lazarus & Co   Banares	1892				
W.ISKS1RC133.001	ISKS1RC133	IG.ISKS1RC133.001	133	ADVAITA VEDANTA	PanchikaranaVartikam		 Suresvaracarya	Unknown		Vartikabharanam	Narayanendra Sarasvati	T.H.Viswanatha Sastri	Sanskrit	Deanagari		Ptd.Paper	3.55X5.24	28	37	C					Good	43			Unknown	Unknown	1970				
W.ISKS1RC134.001	ISKS1RC134	IG.ISKS1RC134.001	134	ADVAITA VEDANTA	Parananda Sutra		Unknown	Unknown				Swami Trivikrama Tirtha	Sanskrit	Deanagari		Ptd.Paper	2X3.27	39	36	C					Good	73			Unknown	The Oriental InstituteInstitute.  Baroda	1931				
W.ISKS1RC135.001	ISKS1RC135	IG.ISKS1RC135.001	135	ADVAITA VEDANTA	Jayatirth'a Vadavali																														
W.ISKS1RC136.001	ISKS1RC136	IG.ISKS1RC136.001	136	ADVAITA VEDANTA	Prasthana Bheda 		Madhusudana Saraswati	Unknown					Sanskrit	Deanagari		Ptd.Paper	5X7.16	17	30	C					Good	21			Unknown	Unkknown	1912				
W.ISKS1RC137.001	ISKS1RC137	IG.ISKS1RC137.001	137	ADVAITA VEDANTA	Prasthanaratnakara		Goswami Sri  Purusottamji Maharaja	Unknown				Pt.Ratna Gopala Bhatta	Sanskrit	Deanagari		Ptd.Paper	5X8.64	25	28	C					Good	227			Unknown	 The Secretary Chowkamba Sanskrit Book - Depot,Benares	1909				
W.ISKS1RC138.001	ISKS1RC138	IG.ISKS1RC138.001	138	ADVAITA VEDANTA	prabodhapancadasika 396		Goswami Sri  Purusottamji Maharaja	Unknown				Pt.Ratna Gopala Bhatta	Sanskrit	Deanagari		Ptd.Paper	4.98X8.54	25		C					Good	224			Unknown	 The Secretary Chowkamba Sanskrit Book - Depot,Benares	1909				
W.ISKS1RC139.001	ISKS1RC139	IG.ISKS1RC139.001	139	ADVAITA VEDANTA	Preceptors of Advaita		?	Unknown	Unknown	Unknown	Unknown	Pt.Ratna Gopala Bhatta	English	Roman		Ptd.Paper	3.16X5	39	43	C					Good	589			Unknown	Sri Kanchi Kamkoti Sankara Mandir, Secundarabad, 	1968				
W.ISKS1RC140.001	ISKS1RC140	IG.ISKS1RC140.001	140	ADVAITA VEDANTA	Samkesepasarirakam Vol I		?	Unknown	Unknown			Sri Ramatirta	Sanskrit	Devanagari		Ptd.Paper	7.20X11.36	32	40	C					Good	439			Unknown	Unknown	Unknown				
W.ISKS1RC141.001	ISKS1RC141	IG.ISKS1RC141.001	141	ADVAITA VEDANTA	Samkesepasarirakam Vol II		?	Unknown			Ram Tirta	Ranghanath Sastri	Sanskrit	Devanagari		Ptd.Paper	5.81X9.23	30	41	C					Good	451			Unknown	Aanadasramamudranalayam	1918				
W.ISKS1RC142.001	ISKS1RC142	IG.ISKS1RC142.001	142	ADVAITA VEDANTA	Samksepa Sarirakam part 1		Mahamuni	Unknown		Subodhini	Puroshottama Misra	Unknown	Sanskrit	Devanagari		Ptd.Paper	5.73X9.29	29	40	C					Good	447			Unknown	Unknown	Unknown				
W.ISKS1RC143.001	ISKS1RC143	IG.ISKS1RC143.001	143	ADVAITA VEDANTA	Samksepa Sarirakam part 2		Mahamuni	Unknown				Ranghanata Sastri	Sanskrit	Devanagari		Ptd.Paper	5.72X9.21	30	43	C					Good	453			Unknown	.Anandasramam	1918				
W.ISKS1RC144.001	ISKS1RC144	IG.ISKS1RC144.001	144	ADVAITA VEDANTA	Sarvamatasangrahah		Unknown	Unknown				T.Ganapati Sastri	Sanskrit	Devanagari		Ptd.Paper	6X9.72	23	25	C					Good	51			Unknown	The Maharaja of travancore	1918				
W.ISKS1RC145.001	ISKS1RC145	IG.ISKS1RC145.001	145	ADVAITA VEDANTA	Sataka-Trayam 		Bhartrhari	Unknown			Pt.K.V.Krishnamoorthy Sharma	D.D.Kosambi	Sanskrit	Devanagari		Ptd.Paper	5.80X9.50	39	45	C					Good	213			Unknown	Bharatiya Vidya Bhavan Bombay .Bombay	1946				
W.ISKS1RC146.001	ISKS1RC146	IG.ISKS1RC146.001	146	ADVAITA VEDANTA	Siddantabindu		MadhusoothanaSaravati	Unknown		Nyaya Ratnavali/Lachuvyakhya 	Gaudabrahmananda/Narayanatirtha	Tryambakarama Sastri 	Sanskrit	Devanagari		Ptd.Paper	5.2X8.31	29	33	C					Good	486			Unknown	Jai Krishnadas-Haridas Gupta,The Chowkhamba Skt Series Office,North of Gopalmandir,Benares City.	1928				
W.ISKS1RC147.001	ISKS1RC147	IG.ISKS1RC147.001	147	ADVAITA VEDANTA	Sivadvaita of srikanda		Suryanarayana Sastri	Unknown					English	Roman		Ptd.Paper	4.72X7.72	45	43	C					Good	415			Unknown	The Madras Law Journal Press	1930				
W.ISKS1RC148.001	ISKS1RC148	IG.ISKS1RC148.001	148	ADVAITA VEDANTA	Sphota Siddhi 		AcharyaMandana Misra	Unknown		Gopalika	Rishiputra Parameswara	S.K.Ramnatha Sastri	sanskrit	Devanagari		Ptd.Paper	4.85X7.46	25	37	C					Good	332			Unknown	The Univercity of Madras	1931				
W.ISKS1RC149.001	ISKS1RC149	IG.ISKS1RC149.001	149	ADVAITA VEDANTA	Sphota Siddhi 		AcharyaMandana Misra	Unknown		Gopalika	Rishiputra Parameswara	S.K.Ramnatha Sastri	sanskrit	Devanagari		Ptd.Paper	4.85X7.46	25	34	C					Good	332			Unknown	The Univercity of Madras	1931				
W.ISKS1RC150.001	ISKS1RC150	IG.ISKS1RC150.001	150	ADVAITA VEDANTA	Sri Advaita Sankari		sankaracarya	?	?	?	?	Sri K.Subba Rao	Telugu	Telugu		Ptd.Paper	4.34X6.49	24	25	C					Good	49			Unknown	?	1982				
W.ISKS1RC151.001	ISKS1RC151	IG.ISKS1RC151.001	151	ADVAITA VEDANTA	Sri Bhagavatgita ( Sankara Commentary)		Sankaracarya	Unknown			Sankaracharya		Telugu	Telugu		Ptd.Paper	6.22X8.90	31	46	C					Good	233			Unknown	?	1941				
W.ISKS1RC152.001	ISKS1RC152	IG.ISKS1RC152.001	152	ADVAITA VEDANTA	Sri Bhaktavulana Satakamu Telugu		Unknow	Unknown					Telugu	Telugu		Ptd.Paper	5.20X7.74	25	23	C					Good	23			Unknown	?	1913				
W.ISKS1RC153.001	ISKS1RC153	IG.ISKS1RC153.001	153	ADVAITA VEDANTA	Sri Bhagavtgita SankaraBhasya 		Unknow	Unknown		Tattva Bodhini	Sankaracharya		Telugu	Telugu		Ptd.Paper	12.46X17.82	35	41	C					Good	234			Unknown	?	Unknown				
W.ISKS1RC154.001	ISKS1RC154	IG.ISKS1RC154.001	154	ADVAITA VEDANTA	SriSrimad Sankara Digvijayah		Sri Vidyaranya	Unknown			Suri	Unknown	Sanskrit 	Devangari		Ptd.Paper	5.29X8.20	33		C					Good	624			Unknown	Anandasramam	1891				
W.ISKS1RC155.001	ISKS1RC155	IG.ISKS1RC155.001	155	ADVAITA VEDANTA	Srimad  Advaita rahasyam 		?	?	?	?	?	?	Telugu	Telugu		Ptd.Paper	4.44X7.12	25	22	C					Good	39			Unknown	?	?				
W.ISKS1RC156.001	ISKS1RC156	IG.ISKS1RC156.001	156	ADVAITA VEDANTA	Sri vidvanmandanam		Sri Vithalanatha Diksita	Unknown		Suvarna Sutra	Goswami Sri Purushottamjee Maharaja	Ratna Gopala Bhatta	Sanskrit	Devangari		Ptd.Paper	4.67X8.13	32	33	C					Good	236			Unknown	Messrs.Braj B.Das & Co.,Benares	1908				
W.ISKS1RC157.001	ISKS1RC157	IG.ISKS1RC157.001	157	ADVAITA VEDANTA	Suddhadvitamartanda		Goswami Sri  Giridharaji  Maharaja	Unknown		Prakasa/Prmeyratnarnava	SriRamakrishna Bhatta/Sri Balakrishna Bhatta	Ratna Gopala Bhatta	Sanskrit	Devangari		Ptd.Paper	4.87X8.26	25	28	C					Good	109			Unknown	The Secretary Chowkhamba Book Depot,Benares	1906				
W.ISKS1RC158.001	ISKS1RC158	IG.ISKS1RC158.001	158	ADVAITA VEDANTA	Svanubhavadarsah		Srimad Paramahamsa Parivracakacarya	Unknown		Unknown	Madhavsrama Pupil 	Sita Ram Sastri	Sanskrit	Devangari		Ptd.Paper	4.63X7.41	25	32	C					Good	104			Unknown	The Secretary Chowkhamba Book Depot,Benares	1912				
W.ISKS1RC159.001	ISKS1RC159	IG.ISKS1RC159.001	159	ADVAITA VEDANTA	TattvabodhiniBhagavathgitabhasya		Sankara	Unknown		Tattva Bodhini	Sankaracharya	Unknown	Telugu	Telugu		Ptd.Paper	6.22X8.86	37	40	C					Good	457			Unknown	?	?				
W.ISKS1RC160.001	ISKS1RC160	IG.ISKS1RC160.001	160	ADVAITA VEDANTA	Tattavacintamani Part I		Gangesa Upadhaya	Unknown		Pratyajsha Khanda	 Mathuranatha Tarkavagisa/Jayadeva Misra	Pt.Kamakhyanath Tarkavagisa	Sanskrit	Devanagari		Ptd.Paper	8.43X13.96	23	30	C					Good	394			Unknown	The Asiatic Society Of Bengal	1888				
W.ISKS1RC161.001	ISKS1RC161	IG.ISKS1RC161.001	161	ADVAITA VEDANTA	Tattvakaumudi		 Ganganatha Jhah	Unknown					English	English		Ptd.Paper	8.47X13.96	35	50	C					Good	253			Unknown	 Tookaram Tatya, for "Theosophical Publication Fund" Bombay	1896				
W.ISKS1RC162.001	ISKS1RC162	IG.ISKS1RC162.001	162	ADVAITA VEDANTA	Tattavarthasutra book-10		Acharya Umasvami	1960				Vijaya K.Jain	Eskt/Eng	Deva/Roman		Ptd.Paper	5.39X8.383	35	50	C					Good	177			Unknown	Vikalp Printers Aneknt Palace, 29 Rajpur Road,Dehradun-248001	2011				
W.ISKS1RC163.001	ISKS1RC163	IG.ISKS1RC163.001	163	ADVAITA VEDANTA	Tattvabodha		Amir Shah	Unknown					Sanskrit	Devanagari		Paper Mss	5.46X8.94	22	27	C					Good	131			Unknown		Unknown				
W.ISKS1RC164.001	ISKS1RC164	IG.ISKS1RC164.001	164	ADVAITA VEDANTA	The Doctrine of Maya		 Prof.Prabhu Dutt Shastri	Unknown					English	English		Ptd.Paper	5.46X8.94	32	40	C					Good	162			Unknown	Luzac & CO 46,Great Russell Street, W.C. London	1911				
W.ISKS1RC165.001	ISKS1RC165	IG.ISKS1RC165.001	165	ADVAITA VEDANTA	Upadesa sahasri .		Sankara	Unknown		Padayajanika	Srimd Ramatitha	Vasudeva Lakshmana Sastri Pansikar	Sanskrit	Devanagari		Ptd.Paper	5.22X8.89	24	29	C					Good	340			Unknown	Tukaram Javaji,Bombay	1914				
